ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
669,10033.0,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,87 patients,al_ami-3
670,10033.0,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,147 patients,al_ami-4
671,10033.0,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,nan,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,97%,331 patients,al_sci@@p-inf-$4
672,10033.0,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,,@@am??i-7a,nan,empty,0 patients,al_ami-7a
673,10033.0,university of alabama hospital,619 s#outh 19th street,,empty,birmingham,,35233.0,jefferson,2059344011.0,ac$ute care hospitals,government - state,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,98%,,al_ami-8a
674,10033.0,university of alabama hospital,619 s#outh 19th street,,,birmingham,al,35233.0,jefferson,2059344011.0,,government - state,yes,heart failure,hf-1,heart failure patients given discharge instructions,46%,618 patients,al_hf-1
675,10033.0,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al,35233.0,jefferson,2059344011.0,acu??te care hospitals,government - state,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,96%,681 patients,al_hf-2
676,10033.0,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al,35233.0,jefferson,2059344011.0,,government - state,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dy$sfunction (lvsd),94%,343 #patients,al_hf-3
677,nan,nan,1720 university blvd,empty$,empty,mobile,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,130 patients,al_hf-4
678,10033.0,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,74%,247 patients,al_pn-2
679,38135.39946248692,university of alabama hospital,619 s#outh 19th street,empty,??empty%,birmingham,al,35233.0,jefferson,2059344011.0,,government - state,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,92%,378 patients,al_pn-3b
680,10033.0,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al#$,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,169 patients$,al_pn-4
681,10033.0,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,$pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,357 patients,al_pn-5c
682,nan,nan,1720 university blvd,empty,empty,mobile,al,35233.0,,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),85%,155 pa@@tien$ts,al_pn-6
683,10033.0,university of alabama hospital,619 s#outh 19th street,empty,,birmingham,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,,242?? $patients,a$l_pn$-7
684,41210.84049068255,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,69%,94 patients,al_scip-card-2
685,nan,nan,1720 university blvd,,empty,mobile,??al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,324 patients,al_scip-inf-1
686,10033.0,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgi%cal?? infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,95%,,al_scip-inf-2
687,10033.0,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al,35233.0,jefferson,2059344011.0,acute ca??re hospitals,government - state,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,317 patients,al_scip-inf-3
688,37265.56038302304,university of?? alabama hospital,,empty,#empty,birmi#ngham,,187271.83940593855,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
689,10033.0,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,nan,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,97%,585 patients,al_sci@@p-inf-$4
690,10033.0,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-vte-1,surgery patie%nts whose doctors ordered treatments to p@@revent blood clots after certain types of surgeries,79%,230 patients,al_scip%-v#te-1
691,48137.58428239598,university of alabama hospital,619 s#outh 19th street,empty,empty,birmingham,al,35233.0,jefferson,2059344011.0,,government - state,yes,surgical infection prevention,sc#i#p-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,77%,224 patients,al_scip-vte-2
692,10034.0,community hospital inc,805 friendship road,,emp$??ty,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-1,heart attack patients given aspirin at arrival,77%,13 patients,al_ami-1
693,10034.0,community hospital inc,805 friendship road,em%p#ty,empty,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,4 patients,al_ami-2
694,10034.0,community hospital inc,805 friendship road,,empty,tallassee,al,36078.0,elmore,3342836541.0,acute ca????re hospitals,voluntary non-profit - private,no,heart attack,am@@i-3,heart attack patients given ace inhibitor or arb for le%ft ventricular systolic dysfunction$ (lvsd),,1 patients,al_ami-3
695,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,,al_ami-4
696,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al$,36078.0,elmore,3342836541.0,,voluntary non-profit - private,no,heart attack,ami-5,heart attack patients given beta blocker at discharge,75%,4 patients,al_ami-5
697,10034.0,community hospital inc,805 friendship road,,empty,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
698,10034.0,community hospital inc,805 friendship road,,empty,tallassee,al,36078.0,elmore,3342836541.0,,voluntary non-profit - private,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
699,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-1,heart failure patients given discharge instructions,88%,6$5 patients,al_hf-1
700,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,87 patients,al_hf-2
701,10034.0,community hospital inc,805 friendship road,@@emp%ty,empty,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dy$sfunction (lvsd),100%,,al_hf-3
702,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,9 patients,al_hf-4
703,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078.0,elmore,3342836541.0,,voluntary non-profit - private,no,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,87%,70 patients,al_pn-2
704,10034.0,community hospital inc,805 friendship road,empty,em#pty,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%%,76 patients,al_pn-3b
705,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078.0,elmore,3342836541.0,,voluntary non-profit - private,no,surgical infection prevention,nan,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,90%,41 patients,al_sci@@p-inf-$4
706,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078.0,elmore,3342836541.0,,voluntary non-profit - private,no,$pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,71 patients,al_pn-5c
707,10034.0,community hospital inc,805 friendship road,e$mpty,empty,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),96%,52 patients,al_pn-6
708,nan,nan,1720 university blvd,empty,empty$,mobile,al,35233.0,elmore,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,nan,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,93%,56 patients,al_sci@@p-inf-$4
709,10034.0,community hospital inc,805 friendship road,,empty,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,nan,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,100%,3 pat%i$ents,al_sci@@p-inf-$4
710,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,1??00%,10 patients,al_scip-inf-1
711,nan,nan,1720 university blvd,empty,empty,mobile,al,35233.0,elmore,2053258100.0,acute care hospitals$,voluntary non-profit - private,yes,surgi%cal?? infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,10 patients,al_scip-inf-2
712,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078.0,elmore,3342836541.0,a$cute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,9 patients,al_scip-inf-3
